seed,strategy,Ann. Return,Ann. Vol,Sharpe,Sortino,Max DD,CVaR
36,MLP-L2,0.14633362367749214,0.19142796773595055,0.7644317482125832,1.1903486928247595,-0.34871405363082886,0.12693297863006592
36,Graph-L1,0.20848314464092255,0.2556643956536796,0.8154562779588946,1.34289065202698,-0.354906290769577,0.14637748897075653
36,Graph-L2,0.15813708677887917,0.23882460730532057,0.6621473471334488,1.0482389996187393,-0.5437206625938416,0.14568482339382172
37,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
37,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
37,MLP-L1,0.1010996550321579,0.13524779008012675,0.747514229231544,1.1618891278103751,-0.22761142253875732,0.0887676253914833
37,MLP-L2,0.16616568714380264,0.20149809989635417,0.824651344021412,1.393483756208511,-0.2644594609737396,0.11894204467535019
37,Graph-L1,0.2409467026591301,0.2555279662757541,0.94293668415826,1.720139345745928,-0.3407721221446991,0.13269057869911194
37,Graph-L2,0.1695973053574562,0.23018436394195466,0.7367889594461499,1.2617372046660107,-0.3312690556049347,0.12800222635269165
38,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
38,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
38,MLP-L1,0.06673145480453968,0.1311872997505516,0.5086730944588114,0.7591758667296268,-0.20574027299880981,0.0875769630074501
38,MLP-L2,0.1842414177954197,0.2085419956520636,0.8834738939972239,1.4992997561972445,-0.35916808247566223,0.12202047556638718
38,Graph-L1,0.25517604500055313,0.22459481154922775,1.1361617478104786,2.043204571959461,-0.34950342774391174,0.11789832264184952
38,Graph-L2,0.21620435267686844,0.25644332842435547,0.8430882003224407,1.3842608500521538,-0.5141984820365906,0.15357927978038788
39,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
39,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
39,MLP-L1,0.07306480966508389,0.12199628020010077,0.598910094276158,0.8906744918619266,-0.2016173005104065,0.0807383731007576
39,MLP-L2,0.13861437141895294,0.18725169568307348,0.7402569226982637,1.1676082997925683,-0.3405797481536865,0.11831242591142654
39,Graph-L1,0.24193614721298218,0.24045719154684145,1.006150556758653,1.8038206089499382,-0.3377562165260315,0.1294291764497757
39,Graph-L2,0.22033153474330902,0.24374976979139612,0.9039250617246559,1.4864974974330336,-0.4132615923881531,0.14586687088012695
40,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
40,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
40,MLP-L1,0.08398498222231865,0.13593343416625628,0.6178389927323481,0.9194940768221335,-0.2261253446340561,0.09281390905380249
40,MLP-L2,0.16699518263339996,0.20979272733088905,0.7960007803797899,1.3548130006542396,-0.3960548937320709,0.12340399622917175
40,Graph-L1,0.25122255831956863,0.2412129473252023,1.0414969457087309,1.7347398069525275,-0.37628448009490967,0.14631716907024384
40,Graph-L2,0.23561451584100723,0.2357522879164633,0.9994155642312981,1.6880959071111166,-0.34527862071990967,0.1344558447599411
41,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
41,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
41,MLP-L1,0.0885625071823597,0.1336787748052783,0.6625023358146417,1.0187408722759483,-0.21731632947921753,0.08752962201833725
41,MLP-L2,0.15446613729000092,0.2184802409185589,0.7070027457428177,1.0624440230081604,-0.47621893882751465,0.14926791191101074
41,Graph-L1,0.23265237361192703,0.24055890705543104,0.9671326112526433,1.7063198784482556,-0.45647335052490234,0.12554018199443817
41,Graph-L2,0.1977720782160759,0.23177250410689823,0.8533025539208647,1.4164272919366885,-0.485110342502594,0.1356116086244583
42,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
42,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
42,MLP-L1,0.08544495329260826,0.1334048062379912,0.6404937670329411,0.9983031819992771,-0.2194022238254547,0.08380807191133499
42,MLP-L2,0.16858840361237526,0.23395031547832393,0.7206162388006397,1.1276970206128687,-0.43144553899765015,0.14165125787258148
42,Graph-L1,0.26368649303913116,0.2458957579651332,1.0723506761471415,1.9286879707944486,-0.3881228268146515,0.1357235610485077
42,Graph-L2,0.18692178279161453,0.23104170618106368,0.8090391029000449,1.3392457864068752,-0.5500476956367493,0.13231857120990753
43,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
43,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
43,MLP-L1,0.07445697113871574,0.14181045353048044,0.5250456791766436,0.7619015111813507,-0.2312428504228592,0.10207866877317429
43,MLP-L2,0.1071818545460701,0.1991541910482656,0.538185255354439,0.8310943088655639,-0.291141152381897,0.11981304734945297
43,Graph-L1,0.2425960823893547,0.2458200068822328,0.9868849797759854,1.7581148807571556,-0.3307875990867615,0.13474901020526886
43,Graph-L2,0.22767048329114914,0.23911308084998073,0.9521456248248212,1.6738220519062654,-0.37323927879333496,0.12956711649894714
44,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
44,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
44,MLP-L1,0.08544913306832314,0.13721108522479725,0.622756730629758,0.9756829362860405,-0.21893613040447235,0.08500158786773682
44,MLP-L2,0.17538614943623543,0.23953431881387074,0.7321963006501611,1.1639827073242675,-0.3522966206073761,0.15573818981647491
44,Graph-L1,0.2582235485315323,0.23752927669250812,1.087122990714883,1.9694295932334716,-0.3420011103153229,0.12440577894449234
44,Graph-L2,0.1843932643532753,0.23364387847414123,0.7892064524242123,1.3076554689824942,-0.3892030417919159,0.14303450286388397
45,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
45,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
45,MLP-L1,0.09907322376966476,0.1372874428325522,0.721648058329869,1.145163108104773,-0.21862953901290894,0.08676508069038391
45,MLP-L2,0.14547540619969368,0.18933010150227064,0.7683690937769769,1.2117394335697058,-0.3169790506362915,0.12313637137413025
45,Graph-L1,0.23133831471204758,0.2502672277829082,0.9243651576668603,1.6549207265085775,-0.5088010430335999,0.1346462070941925
45,Graph-L2,0.19293665885925293,0.2497789881797646,0.7724294687113664,1.2307796056168623,-0.5412071347236633,0.15275977551937103
46,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
46,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
46,MLP-L1,0.07804155349731445,0.13066786928414215,0.5972512443368749,0.918188162804043,-0.221904918551445,0.08691000193357468
46,MLP-L2,0.22692134231328964,0.2248104763017714,1.009389490882933,1.8535693847119872,-0.2689419984817505,0.11979234963655472
46,Graph-L1,0.22357262670993805,0.2424491224075181,0.9221424077284316,1.6225867044607432,-0.3273477256298065,0.12444011121988297
46,Graph-L2,0.24137643724679947,0.2203979692704319,1.095184438831114,1.9435697084149666,-0.3418111205101013,0.11644157022237778
47,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
47,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
47,MLP-L1,0.0924532301723957,0.12440415806317011,0.743168268489603,1.1603676867975279,-0.21595075726509094,0.08032157272100449
47,MLP-L2,0.14151330292224884,0.20864639535575427,0.6782446248281173,1.0751789799421714,-0.37118804454803467,0.12907780706882477
47,Graph-L1,0.22318965196609497,0.23878860295757062,0.9346746027866607,1.6056966584897137,-0.39912542700767517,0.13252559304237366
47,Graph-L2,0.21960575133562088,0.23362581177634556,0.9399892086665559,1.60149630965046,-0.34545159339904785,0.1339583545923233
48,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
48,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
48,MLP-L1,0.07688876241445541,0.13702552733365164,0.5611272461368598,0.8295697779558752,-0.235975444316864,0.09573549032211304
48,MLP-L2,0.20129363983869553,0.1967020497755969,1.0233428163809613,1.6756963498004562,-0.32476457953453064,0.12157394737005234
48,Graph-L1,0.2069396674633026,0.24292737370773757,0.8518581326849045,1.4569057678894184,-0.39853647351264954,0.13797566294670105
48,Graph-L2,0.23089950531721115,0.23223957986405266,0.9942297325463503,1.713197702926915,-0.33183708786964417,0.13217641413211823
49,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
49,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
49,MLP-L1,0.08126265741884708,0.12955951608873068,0.6272225584029476,0.9463413173788198,-0.21869352459907532,0.08691942691802979
49,MLP-L2,0.18665580824017525,0.20210742508908117,0.9235474595870486,1.6738334612604968,-0.33184295892715454,0.10656294226646423
49,Graph-L1,0.2300977036356926,0.24258299663818395,0.9485318317407395,1.565121983125656,-0.4121018946170807,0.14259959757328033
49,Graph-L2,0.15550162643194199,0.23313855293679653,0.6669923005148582,1.1021635491194814,-0.5213994383811951,0.13972866535186768
